event_id,event_date,aircraft,aircraft_category,injury_severity,total_fatal_injuries,total_serious_injuries,total_minor_injuries,total_uninjured,broad_phase_of_flight,aircraft_damage,make,model,total_injuries,year
20120606X54214,2012-05-19,Boeing 737,Airplane,Unknown,0.0,0.0,0.0,0.0,Unknown,Unknown,BOEING,737,0.0,2012
20120519X31317,2012-05-20,Cessna T210L,Airplane,Non-Fatal,0.0,0.0,0.0,4.0,Unknown,Substantial,CESSNA,T210L,0.0,2012
20120521X05217,2012-05-20,"Belcher, Gerald C BEL AIRE 2000",Airplane,Non-Fatal,0.0,1.0,0.0,0.0,Unknown,Substantial,"BELCHER, GERALD C",BEL AIRE 2000,1.0,2012
20120521X31148,2012-05-20,Piper PA-28-180,Airplane,Non-Fatal,0.0,3.0,0.0,1.0,Unknown,Substantial,PIPER,PA-28-180,3.0,2012
20120521X92853,2012-05-20,Cessna 172R,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CESSNA,172R,0.0,2012
20120613X45545,2012-05-20,Unknown,Airplane,Fatal,1.0,0.0,0.0,0.0,Unknown,Destroyed,CESSNA,,1.0,2012
20120521X11652,2012-05-21,Grumman G 164D,Airplane,Fatal,1.0,0.0,0.0,0.0,Unknown,Substantial,GRUMMAN,G 164D,1.0,2012
20120521X35247,2012-05-21,Shepard Jimmy D Jr PITTS S1D,Airplane,Fatal,1.0,0.0,0.0,0.0,Unknown,Substantial,SHEPARD JIMMY D JR,PITTS S1D,1.0,2012
20120522X61319,2012-05-21,Cessna T210L,Airplane,Fatal,1.0,0.0,3.0,0.0,Unknown,Substantial,CESSNA,T210L,4.0,2012
20120524X35326,2012-05-21,Beech V35B,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,BEECH,V35B,0.0,2012
20120525X15118,2012-05-21,Cessna 152,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CESSNA,152,0.0,2012
20120522X10407,2012-05-22,Cessna P210N,Airplane,Non-Fatal,0.0,1.0,0.0,0.0,Unknown,Substantial,CESSNA,P210N,1.0,2012
20120523X90729,2012-05-22,Dehavilland DHC-2 MK. I(L20A),Airplane,Non-Fatal,0.0,0.0,0.0,5.0,Unknown,Substantial,DEHAVILLAND,DHC-2 MK. I(L20A),0.0,2012
20120525X70240,2012-05-22,Waggonner EXCALIBUR,Airplane,Non-Fatal,0.0,0.0,1.0,0.0,Unknown,Substantial,WAGGONNER,EXCALIBUR,1.0,2012
20120523X04047,2012-05-23,Canadair Ltd CL-600-2B16,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,CANADAIR LTD,CL-600-2B16,0.0,2012
20120523X33839,2012-05-23,Piper PA-28-161,Airplane,Non-Fatal,0.0,0.0,0.0,3.0,Unknown,Substantial,PIPER,PA-28-161,0.0,2012
20120523X63856,2012-05-23,Air Tractor Inc AT-802A,Airplane,Fatal,1.0,0.0,1.0,0.0,Unknown,Substantial,AIR TRACTOR INC,AT-802A,2.0,2012
20120524X00845,2012-05-23,Ayres Corporation S2R-R1340,Airplane,Non-Fatal,0.0,0.0,1.0,0.0,Unknown,Substantial,AYRES CORPORATION,S2R-R1340,1.0,2012
20120527X11518,2012-05-23,Cessna 150L,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,CESSNA,150L,0.0,2012
20120612X05556,2012-05-23,Rockwell International S-2R,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,ROCKWELL INTERNATIONAL,S-2R,0.0,2012
20120524X52756,2012-05-24,Lydon Patrick F SEAREY,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,LYDON PATRICK F,SEAREY,0.0,2012
20120525X43737,2012-05-24,Beech 1900C,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,BEECH,1900C,0.0,2012
20120527X13641,2012-05-24,Rockwell International S-2R,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,ROCKWELL INTERNATIONAL,S-2R,0.0,2012
20120525X21726,2012-05-25,Cessna 172N,Airplane,Non-Fatal,0.0,1.0,0.0,1.0,Unknown,Substantial,CESSNA,172N,1.0,2012
20120525X61222,2012-05-25,Aeros Ltd/Skyranger Aircraft SKYRANGER II,Airplane,Non-Fatal,0.0,0.0,2.0,0.0,Unknown,Substantial,AEROS LTD/SKYRANGER AIRCRAFT,SKYRANGER II,2.0,2012
20120529X21628,2012-05-25,Thrush Aircraft Inc S2RHG-T65,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,THRUSH AIRCRAFT INC,S2RHG-T65,0.0,2012
20120529X42418,2012-05-25,Mooney M20J,Airplane,Non-Fatal,0.0,1.0,0.0,1.0,Unknown,Substantial,MOONEY,M20J,1.0,2012
20120530X00208,2012-05-25,Smith Allen STORCH,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,SMITH ALLEN,STORCH,0.0,2012
20120531X10928,2012-05-25,Gulfstream American Corp AA-5A,Airplane,Fatal,1.0,0.0,0.0,0.0,Unknown,Substantial,GULFSTREAM AMERICAN CORP,AA-5A,1.0,2012
20120526X10057,2012-05-26,Cessna 150F,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,CESSNA,150F,0.0,2012
20120526X53325,2012-05-26,Cessna 182M,Airplane,Non-Fatal,0.0,4.0,0.0,0.0,Unknown,Substantial,CESSNA,182M,4.0,2012
20120527X21141,2012-05-26,Cessna 172S,Airplane,Fatal,4.0,0.0,0.0,0.0,Unknown,Substantial,CESSNA,172S,4.0,2012
20120527X55532,2012-05-26,Moyes B/Bailey B DRAGONFLY,Airplane,Fatal,1.0,0.0,0.0,0.0,Unknown,Substantial,MOYES B/BAILEY B,DRAGONFLY,1.0,2012
20120527X63249,2012-05-26,Cessna A188B,Airplane,Non-Fatal,0.0,1.0,0.0,0.0,Unknown,Substantial,CESSNA,A188B,1.0,2012
20120530X73010,2012-05-26,Piper PA-22-150,Airplane,Non-Fatal,0.0,2.0,0.0,1.0,Unknown,Substantial,PIPER,PA-22-150,2.0,2012
20120531X11644,2012-05-26,Piper PA-18A 150,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,PIPER,PA-18A 150,0.0,2012
20120605X02929,2012-05-26,Boeing A75N1,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,BOEING,A75N1,0.0,2012
20120606X01241,2012-05-26,Cessna 172S,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CESSNA,172S,0.0,2012
20120527X24655,2012-05-27,Cessna 172S,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,CESSNA,172S,0.0,2012
20120527X25257,2012-05-27,Grumman Acft Eng Cor-Schweizer G-164A,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,GRUMMAN ACFT ENG COR-SCHWEIZER,G-164A,0.0,2012
20120527X40319,2012-05-27,Cessna 172G,Airplane,Non-Fatal,0.0,3.0,0.0,0.0,Unknown,Substantial,CESSNA,172G,3.0,2012
20120529X04821,2012-05-27,Cessna 172,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,CESSNA,172,0.0,2012
20120605X34541,2012-05-27,Beech B36TC,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,BEECH,B36TC,0.0,2012
20120621X31412,2012-05-27,Cessna 182,Airplane,Non-Fatal,0.0,0.0,0.0,5.0,Unknown,Minor,CESSNA,182,0.0,2012
20130604X82231,2012-05-27,Airbus A321,Airplane,Non-Fatal,0.0,0.0,0.0,91.0,Unknown,Minor,AIRBUS,A321,0.0,2012
20120613X42546,2012-05-28,Cessna 172M,Airplane,Fatal,4.0,0.0,0.0,0.0,Unknown,Destroyed,CESSNA,172M,4.0,2012
20120528X70400,2012-05-28,Beech V35B,Airplane,Fatal,2.0,0.0,1.0,0.0,Unknown,Destroyed,BEECH,V35B,3.0,2012
20120529X04554,2012-05-28,Tackabury AIR-CAM,Airplane,Fatal,1.0,0.0,1.0,0.0,Unknown,Substantial,Tackabury,Air-Cam,2.0,2012
20120529X20858,2012-05-28,North American T-6G,Airplane,Fatal,1.0,0.0,1.0,0.0,Unknown,Substantial,NORTH AMERICAN,T-6G,2.0,2012
20120531X54156,2012-05-28,Cessna 172,Airplane,Fatal,1.0,0.0,0.0,0.0,Unknown,Substantial,CESSNA,172,1.0,2012
20120614X20148,2012-05-28,Cessna 172P,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CESSNA,172P,0.0,2012
20120530X20643,2012-05-29,Brumbaugh B/Kasowski L AVID FLYER IV,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,BRUMBAUGH B/KASOWSKI L,AVID FLYER IV,0.0,2012
20120530X25031,2012-05-29,Piper PA-18-150,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,PIPER,PA-18-150,0.0,2012
20120530X50747,2012-05-29,Cirrus SR20,Airplane,Fatal,4.0,0.0,0.0,0.0,Unknown,Substantial,CIRRUS,SR20,4.0,2012
20120605X84549,2012-05-29,Piper PA28R,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,PIPER,PA28R,0.0,2012
20120614X90135,2012-05-29,Luscombe 8,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,LUSCOMBE,8,0.0,2012
20120530X61540,2012-05-30,Baldwin SKYBOLT,Airplane,Non-Fatal,0.0,1.0,0.0,1.0,Unknown,Substantial,BALDWIN,SKYBOLT,1.0,2012
20120530X64155,2012-05-30,Boeing 747,Airplane,Non-Fatal,0.0,0.0,0.0,24.0,Unknown,Minor,BOEING,747,0.0,2012
20120531X23634,2012-05-30,Silvaire LUSCOMBE 8F,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,SILVAIRE,LUSCOMBE 8F,0.0,2012
20120531X85731,2012-05-30,Cessna P337H,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CESSNA,P337H,0.0,2012
20120531X02455,2012-05-31,Hawker Beechcraft A36,Airplane,Fatal,1.0,0.0,0.0,0.0,Unknown,Substantial,HAWKER BEECHCRAFT,A36,1.0,2012
20120531X13740,2012-05-31,Grumman American Avn. Corp. AA-1B,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,GRUMMAN AMERICAN AVN. CORP.,AA-1B,0.0,2012
20120601X70031,2012-05-31,Walters RV-8,Airplane,Non-Fatal,0.0,1.0,1.0,0.0,Unknown,Substantial,Walters,RV-8,2.0,2012
20120601X44107,2012-06-01,Westcott PROWLER JAGUAR,Airplane,Fatal,1.0,0.0,0.0,0.0,Unknown,Destroyed,WESTCOTT,PROWLER JAGUAR,1.0,2012
20120615X74656,2012-06-01,Boeing 737,Airplane,Non-Fatal,0.0,0.0,0.0,173.0,Unknown,Substantial,BOEING,737,0.0,2012
20120604X34645,2012-06-02,Boeing 727 - 221F,Airplane,Unknown,0.0,0.0,0.0,0.0,Unknown,Substantial,BOEING,727 - 221F,0.0,2012
20120604X75739,2012-06-02,Cessna 180,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CESSNA,180,0.0,2012
20120605X41640,2012-06-02,Cessna 182N,Airplane,Fatal,1.0,0.0,3.0,0.0,Unknown,Substantial,CESSNA,182N,4.0,2012
20120605X90621,2012-06-02,Pittman Eddie G CGS HAWK ARROW II,Airplane,Non-Fatal,0.0,1.0,0.0,0.0,Unknown,Substantial,PITTMAN EDDIE G,CGS HAWK ARROW II,1.0,2012
20120606X73319,2012-06-02,Cessna A185F,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,CESSNA,A185F,0.0,2012
20120603X10958,2012-06-03,Grumman G-164A,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,GRUMMAN,G-164A,0.0,2012
20120603X74920,2012-06-03,Lockheed P2V-7,Airplane,Fatal,2.0,0.0,0.0,0.0,Unknown,Substantial,LOCKHEED,P2V-7,2.0,2012
20120604X63515,2012-06-03,Cessna 150G,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,CESSNA,150G,0.0,2012
20120612X45315,2012-06-03,Walls Craig C SNOWYRIVER SPECIAL,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,WALLS CRAIG C,SNOWYRIVER SPECIAL,0.0,2012
20120605X05800,2012-06-04,Bellanca 8GCBC,Airplane,Fatal,1.0,0.0,0.0,0.0,Unknown,Substantial,BELLANCA,8GCBC,1.0,2012
20120605X44916,2012-06-04,Piper PA-28-181,Airplane,Non-Fatal,0.0,0.0,0.0,4.0,Unknown,Substantial,PIPER,PA-28-181,0.0,2012
20120605X94513,2012-06-04,Cessna 170A,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CESSNA,170A,0.0,2012
20120606X62514,2012-06-04,Cessna 182,Airplane,Fatal,1.0,0.0,0.0,0.0,Unknown,Substantial,CESSNA,182,1.0,2012
20120607X13317,2012-06-04,Air Tractor AT401,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,AIR TRACTOR,AT401,0.0,2012
20120605X63420,2012-06-05,Quicksilver SPORT II,Airplane,Fatal,1.0,0.0,0.0,0.0,Unknown,Substantial,QUICKSILVER,Sport II,1.0,2012
20120606X10315,2012-06-05,Thomas Scott EAA BIPLANE MODEL P,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,THOMAS SCOTT,EAA BIPLANE MODEL P,0.0,2012
20120614X20640,2012-06-05,Piper Aircraft Inc PA46R-350T,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,PIPER AIRCRAFT INC,PA46R-350T,0.0,2012
20120608X52730,2012-06-06,Piper PA-22-135,Airplane,Non-Fatal,0.0,0.0,1.0,0.0,Unknown,Substantial,PIPER,PA-22-135,1.0,2012
20120613X11834,2012-06-06,Piper PA23,Airplane,Non-Fatal,0.0,0.0,0.0,6.0,Unknown,Minor,PIPER,PA23,0.0,2012
20120615X63501,2012-06-06,Beech 35-A33,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,BEECH,35-A33,0.0,2012
20120719X95843,2012-06-06,Cessna 182R,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CESSNA,182R,0.0,2012
20120731X54608,2012-06-06,Fairchild SA-227,Airplane,Fatal,2.0,0.0,0.0,0.0,Unknown,Destroyed,FAIRCHILD,SA-227,2.0,2012
20120607X23516,2012-06-07,Learjet Inc 60,Airplane,Non-Fatal,0.0,0.0,0.0,8.0,Unknown,Substantial,LEARJET INC,60,0.0,2012
20120607X54234,2012-06-07,Pilatus Aircraft Ltd PC-12/47,Airplane,Fatal,6.0,0.0,0.0,0.0,Unknown,Substantial,PILATUS AIRCRAFT LTD,PC-12/47,6.0,2012
20120607X93407,2012-06-07,Cessna 207A,Airplane,Non-Fatal,0.0,0.0,0.0,3.0,Unknown,Substantial,CESSNA,207A,0.0,2012
20120608X43116,2012-06-07,Boeing 757 2B7,Airplane,Non-Fatal,0.0,1.0,1.0,184.0,Unknown,Unknown,BOEING,757 2B7,2.0,2012
20120608X75330,2012-06-07,Cessna U206G,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CESSNA,U206G,0.0,2012
20120608X90939,2012-06-07,Beech 77,Airplane,Non-Fatal,0.0,2.0,0.0,0.0,Unknown,Substantial,BEECH,77,2.0,2012
20120611X12331,2012-06-07,Grumman G164,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,GRUMMAN,G164,0.0,2012
20120516X10209,2012-06-08,Piper PA-28-140,Airplane,Non-Fatal,0.0,1.0,0.0,0.0,Unknown,Substantial,PIPER,PA-28-140,1.0,2012
20120613X32908,2012-06-08,Piper Pawnee PA25-260,Airplane,Fatal,1.0,0.0,0.0,0.0,Unknown,Destroyed,Piper Pawnee,PA25-260,1.0,2012
20120614X21912,2012-06-08,Cessna 120,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CESSNA,120,0.0,2012
20120614X24451,2012-06-08,Piper PA-31-325,Airplane,Fatal,1.0,0.0,0.0,0.0,Unknown,Substantial,PIPER,PA-31-325,1.0,2012
20120615X94142,2012-06-08,Ryan Aeronautical ST3KR,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,RYAN AERONAUTICAL,ST3KR,0.0,2012
20120616X31702,2012-06-08,Cessna 150F,Airplane,Fatal,1.0,0.0,0.0,0.0,Unknown,Substantial,CESSNA,150F,1.0,2012
20120625X55501,2012-06-08,Cessna P210N,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,CESSNA,P210N,0.0,2012
20120626X00722,2012-06-08,Fairchild 24R-40,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,FAIRCHILD,24R-40,0.0,2012
20120608X20119,2012-06-09,Cessna 172S,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,CESSNA,172S,0.0,2012
20120609X22931,2012-06-09,Phillips William L CHALLENGER,Airplane,Fatal,1.0,0.0,0.0,0.0,Unknown,Substantial,PHILLIPS WILLIAM L,CHALLENGER,1.0,2012
20120609X55255,2012-06-09,Cessna 172B,Airplane,Non-Fatal,0.0,1.0,0.0,2.0,Unknown,Substantial,CESSNA,172B,1.0,2012
20120609X71211,2012-06-09,Cessna Aircraft Co 162,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CESSNA AIRCRAFT CO,162,0.0,2012
20120610X90234,2012-06-09,Piper PA-32-300,Airplane,Fatal,1.0,0.0,0.0,0.0,Unknown,Substantial,PIPER,PA-32-300,1.0,2012
20120611X61654,2012-06-09,Ryan NAVION,Airplane,Non-Fatal,0.0,1.0,0.0,0.0,Unknown,Substantial,RYAN,NAVION,1.0,2012
20120611X92127,2012-06-09,Flower Roger P J D,Airplane,Fatal,1.0,0.0,0.0,0.0,Unknown,Substantial,FLOWER ROGER P,J D,1.0,2012
20120612X50856,2012-06-09,Cessna 150H,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,CESSNA,150H,0.0,2012
20120612X52521,2012-06-09,Birchler Boyd EAGLE 540,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,BIRCHLER BOYD,EAGLE 540,0.0,2012
20120615X41437,2012-06-09,Amen STAR LITE,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,AMEN,STAR LITE,0.0,2012
20120619X10031,2012-06-09,Luscombe 8E,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,LUSCOMBE,8E,0.0,2012
20120619X85512,2012-06-09,Aeronca 7AC,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,AERONCA,7AC,0.0,2012
20120611X94825,2012-06-10,Griffiths James Sydney KOKOPELLI SUPERPACER,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,GRIFFITHS JAMES SYDNEY,Kokopelli SuperPacer,0.0,2012
20120612X61430,2012-06-10,Cessna 172H,Airplane,Non-Fatal,0.0,0.0,0.0,3.0,Unknown,Substantial,CESSNA,172H,0.0,2012
20120611X14110,2012-06-11,Ayres S2R-G6,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,AYRES,S2R-G6,0.0,2012
20120611X42019,2012-06-11,Cessna 182A,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CESSNA,182A,0.0,2012
20120612X01249,2012-06-11,Airbus Industrie A320-212,Airplane,Non-Fatal,0.0,0.0,1.0,149.0,Unknown,Unknown,AIRBUS INDUSTRIE,A320-212,1.0,2012
20120612X94214,2012-06-11,Evektor-Aerotechnik As SPORTSTAR,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,EVEKTOR-AEROTECHNIK AS,SPORTSTAR,0.0,2012
20120613X31642,2012-06-11,North American AT-6C,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,NORTH AMERICAN,AT-6C,0.0,2012
20120612X53221,2012-06-12,Piper PA-38-112,Airplane,Non-Fatal,0.0,0.0,1.0,0.0,Unknown,Substantial,PIPER,PA-38-112,1.0,2012
20120613X03940,2012-06-12,Mooney M20F,Airplane,Non-Fatal,0.0,0.0,2.0,0.0,Unknown,Substantial,MOONEY,M20F,2.0,2012
20120613X23202,2012-06-12,Bowles Chris KITFOX 5,Airplane,Non-Fatal,0.0,1.0,0.0,1.0,Unknown,Substantial,BOWLES CHRIS,KITFOX 5,1.0,2012
20120702X44133,2012-06-12,Cessna 150M,Airplane,Non-Fatal,0.0,2.0,0.0,0.0,Unknown,Substantial,CESSNA,150M,2.0,2012
20120613X32202,2012-06-13,Boeing 737-724,Airplane,Non-Fatal,0.0,0.0,2.0,79.0,Unknown,Unknown,BOEING,737-724,2.0,2012
20120614X65421,2012-06-13,Cessna A185F,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CESSNA,A185F,0.0,2012
20120614X84708,2012-06-13,Piper PA-28-180,Airplane,Non-Fatal,0.0,1.0,0.0,0.0,Unknown,Substantial,PIPER,PA-28-180,1.0,2012
20120614X42820,2012-06-14,Dehavilland DHC-2,Airplane,Non-Fatal,0.0,0.0,0.0,7.0,Unknown,Substantial,DEHAVILLAND,DHC-2,0.0,2012
20120615X04516,2012-06-14,Evektor-Aerotechnik As SPORTSTAR PLUS,Airplane,Non-Fatal,0.0,2.0,0.0,0.0,Unknown,Substantial,Evektor-Aerotechnik AS,Sportstar Plus,2.0,2012
20120615X41333,2012-06-14,Cessna TP206A,Airplane,Non-Fatal,0.0,0.0,0.0,3.0,Unknown,Substantial,CESSNA,TP206A,0.0,2012
20120615X55556,2012-06-14,Cessna 150M,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,CESSNA,150M,0.0,2012
20120617X95025,2012-06-14,Yakovlev YAK-52,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,Yakovlev,Yak-52,0.0,2012
20120620X94522,2012-06-15,Cessna 560,Airplane,Non-Fatal,0.0,0.0,0.0,5.0,Unknown,Minor,CESSNA,560,0.0,2012
20120615X01834,2012-06-15,Cessna 170,Airplane,Non-Fatal,0.0,2.0,0.0,0.0,Unknown,Substantial,CESSNA,170,2.0,2012
20120615X34118,2012-06-15,Remos Acft Gmbh Flugzeugbau REMOS GX,Airplane,Fatal,1.0,0.0,0.0,0.0,Unknown,Substantial,REMOS ACFT GMBH FLUGZEUGBAU,REMOS GX,1.0,2012
20120618X11856,2012-06-15,Air Tractor Inc AT-502,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,AIR TRACTOR INC,AT-502,0.0,2012
20120619X14719,2012-06-15,Cessna 172K,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,CESSNA,172K,0.0,2012
20120619X93003,2012-06-15,Piper PA-28-181,Airplane,Non-Fatal,0.0,0.0,0.0,4.0,Unknown,Substantial,PIPER,PA-28-181,0.0,2012
20120627X01450,2012-06-15,Cessna 172M,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,CESSNA,172M,0.0,2012
20120616X53520,2012-06-16,Roetman Ryland K Jr EAGLE,Airplane,Non-Fatal,0.0,0.0,1.0,0.0,Unknown,Substantial,ROETMAN RYLAND K JR,EAGLE,1.0,2012
20120616X63751,2012-06-16,Cessna 182H,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,CESSNA,182H,0.0,2012
20120617X03229,2012-06-16,Barney Oldfield Aircraft Co BABY LAKES,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,BARNEY OLDFIELD AIRCRAFT CO,BABY LAKES,0.0,2012
20120619X35510,2012-06-16,Piper PA-18,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,PIPER,PA-18,0.0,2012
20120619X50231,2012-06-16,Cessna 172,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,CESSNA,172,0.0,2012
20120619X90522,2012-06-16,Cessna 152,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,CESSNA,152,0.0,2012
20120620X02221,2012-06-16,Peterson-Feder-Splinter STARDUSTER TOO,Airplane,Non-Fatal,0.0,2.0,0.0,0.0,Unknown,Substantial,PETERSON-FEDER-SPLINTER,STARDUSTER TOO,2.0,2012
20120618X91331,2012-06-17,Cessna 182P,Airplane,Non-Fatal,0.0,1.0,0.0,2.0,Unknown,Substantial,CESSNA,182P,1.0,2012
20120619X42932,2012-06-17,Piper PA-18-150,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,PIPER,PA-18-150,0.0,2012
20120619X85353,2012-06-17,"Consolidated Aeronautics, Inc. LAKE LA-4-200",Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,"Consolidated Aeronautics, Inc.",Lake LA-4-200,0.0,2012
20120620X91512,2012-06-17,Fisher Harold R 320,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,FISHER HAROLD R,320,0.0,2012
20120621X34639,2012-06-17,Airbus A320,Airplane,Non-Fatal,0.0,0.0,0.0,154.0,Unknown,Unknown,AIRBUS,A320,0.0,2012
20120706X65711,2012-06-17,Cirrus Design Corp SR20,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Minor,CIRRUS DESIGN CORP,SR20,0.0,2012
20120711X32051,2012-06-17,Cessna 172S,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,CESSNA,172S,0.0,2012
20120618X00755,2012-06-18,Beech 400A,Airplane,Non-Fatal,0.0,2.0,2.0,0.0,Unknown,Substantial,BEECH,400A,4.0,2012
20120621X81538,2012-06-18,Boeing 747,Airplane,Unknown,0.0,0.0,0.0,0.0,Unknown,Minor,BOEING,747,0.0,2012
20120618X13514,2012-06-18,Piper PA-28R-200,Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Minor,PIPER,PA-28R-200,0.0,2012
20120619X52353,2012-06-18,Piper J3C-65,Airplane,Non-Fatal,0.0,0.0,1.0,0.0,Unknown,Substantial,PIPER,J3C-65,1.0,2012
20120629X40904,2012-06-18,Boeing A75N1(PT17),Airplane,Non-Fatal,0.0,0.0,0.0,1.0,Unknown,Substantial,BOEING,A75N1(PT17),0.0,2012
20120619X40324,2012-06-19,Cessna 170B,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,CESSNA,170B,0.0,2012
20120621X23704,2012-06-19,Cessna 195B,Airplane,Non-Fatal,0.0,1.0,0.0,2.0,Unknown,Substantial,CESSNA,195B,1.0,2012
20120621X82706,2012-06-19,Piper PA-28-161,Airplane,Non-Fatal,0.0,0.0,0.0,2.0,Unknown,Substantial,PIPER,PA-28-161,0.0,2012
20120620X93008,2012-06-20,Grumman Acft Eng Cor-Schweizer G-164B,Airplane,Non-Fatal,0.0,0.0,1.0,0.0,Unknown,Substantial,GRUMMAN ACFT ENG COR-SCHWEIZER,G-164B,1.0,2012
20120621X71649,2012-06-20,Boeing 767,Airplane,Unknown,0.0,0.0,0.0,0.0,Unknown,Substantial,BOEING,767,0.0,2012
